lemma,bedeutung,sachgruppe
Scheißkerl,"Mann (pejor): Mann, der sich von seiner Frau alles gefallen lässt",6121
Scheißkerl,Mann (pejor): dessen Frau untreu ist,6121
Scheißkerl,"Mann, dessen Frau ihm durch schimpfen zusetzt",6120
Scheißkerl,schwächlicher Mensch (nicht Kind),5120
Scheißkerl,spröder Bursche (pejor),6121
Scheißkerlein,"Mann (pejor): Mann, der sich von seiner Frau alles gefallen lässt",6121
Scheißkälte,große Kälte,2400
Scheißmagen,verdorbener Magen,5340
Scheißnickel,unartiges Kind,6116
Scheißtopf,Nachttopf,5340
Scheißäckerlein,sehr kleiner Acker,7440
Schelch,Eisklumpen,9233
Scheler,Familienname,7110
Schelcher,"Mann, der hinkt",5140
Schelcher,älterer Mann mit schlechter Gangart,5145
Schelfe,Apfelschale,3120
Schelfe,Rinde die beim Brettersägen entfernt wird,3010
Schelfe,Schale von Stachel- oder Weinbeere,3210
Schelfe,Eierschale,4200
Schelfe,Rest der Kartoffel nach dem Reiben,7740
Schelfe,Schale,3010
Schelfe,"leichte, ganz dünne Eisschicht",2600
Schelfe,Haut,3120
Schelfenfutter,"Futter, dem Eierschalen beigemischt sind",7450
Schelfenschleier,Schale von Stachel- oder Weinbeere,3210
Schell,Familienname,7110
Schell,Spielfarbe im Kartenspiel,7380
Schelle,Ohrfeige,5521
Schelle,"Blasrohr, mit dem Kinder Erbsen und dergleichen in die Luft schießen",7360
Schelle,Frau (pejor),6111
Schelle,"Frau, die den ganzen Tag in der Stadt herumläuft, um Klatsch zu verbreiten",6135
Schelle,Hülse an einer Verbindung des Ofenrohrs,7750
Schelle,Mädchen (pejor),5166
Schelle,"akustisches Gerät (Schelle), mit dem die Zugaufsicht das Zeichen zum Schließen der Türen gibt, dem die Abfahrt des Zuges folgt",7830
Schellenpopper,"Mensch, der übereilt und unüberlegt handelt",6114
Schellensau,Spielkarte (in Redensart),7380
Schellensau,Spielkarte Schell-As (in Redensart),7380
Schelm,"kleiner Schlingel, Taugenichts, auch Kosename für Kind",6118
Schelm,der kleine Finger der menschlichen Hand,5200
Schelmenaugen,Augen wie ein Schelm,5220
Schelter,Familienname,7110
Schelze,Schale von Stachel- oder Weinbeere,3210
Schelze,Apfelschale,3120
Schelze,aus der Grasnarbe herausgestochenes ziegelförmiges Stück Erde,7420
Schelze,die Grasnarbe als Ganzes,3020
Schelze,Furche,7420
Schemelchen,Fußbank,7730
Schemelein,Fußbank,7730
Schemel,Fußbank,7730
Schemel,"hinterer Rungenschemel, Balken oberhalb der Achse des Leiterwagens, Auflage für die Leitern",7403
Schemel,"Querlatten über Schlitten (aus Abbildung 4-6), die die Kufen miteinander verbinden und eine Tragfläche bilden",7405
Schemel,"Teil des Schlittens, Querstrebe zwischen den Kufen",7405
Schemel,"aus Leitersprossen und einem hölzernen Sitz bestehendes Gestell, auf dem Jäger dem Wild auflauern und es beobachten",7550
Schemelstock,"Teil des Schlittens, Querstrebe zwischen den Kufen",7405
Schenke,Gasthaus,5920
Schenk,Familienname,7110
Schenkel,"schmale, vorn hochgebogene Schiene unter einem Schlitten",7405
Schenkelbursche,grobschlächtiger Mann,5140
Schenkelstiefel,Stiefel mit langem Schaft,5937
Schenkelein,Bein eines Kleinkindes,5200
Schenkelein,Bein des gebratenen Huhns,5911
Scheppelein,Lippe (in Redensart),5200
Scheppe,beleidigtes Gesicht,5510
Scheppere,"Uhr, die oft stehen bleibt",7500
Scheppere,beleidigtes Gesicht,5510
Schepperer,"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperin,"Frau, die immer viel Lärm verursacht",6135
Scheppereskarre(n),"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperkarren,"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperkarre(n),"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperskarre(n),"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperskarre,"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperskiste,"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Schepperskarren,"Wagen, der in schlechter Verfassung, kaum noch zu gebrauchen ist",7403
Scheppgucker,"Person, die schielt",5120
Scher,Maulwurf,4130
Scherb,Familienname,7110
Scherarm,"Balken des Vorderwagens, zwischen denen die Deichsel gehalten wird",7403
Scherarm,"Wetter, ""Aufhängung"" der Hinterachse des Leiterwagens",7403
Scherarm,"Rungenschemel, Balken oberhalb der Achse des Leiterwagens, Auflage für die Leitern",7403
Scherbe,Tongefäß für Zimmerpflanzen,7735
Scherbe,stumpfes Messer (pejor),7736
Scherbe,"Uhr, die oft stehen bleibt",7500
Scherbe,Tonschüssel für die gemolkene Milch,7455
Scherbe,Mensch (pejor),6111
Scherbe,kleine Schüssel zum Hände- und Gesichtwaschen,5940
Scherbe,Hut des Kaminkehrers,5936
Scherbe,auffallend körperlich schwaches Kind,5172
Scherbe,"frecher Junge, der den Unterricht stört",8400
Scherbe,große Kaffeetasse,7735
Scherbe,im Wachstum zurückgebliebenes Schwein,4113
Scherben,Auflaufform,7735
Scherben,Nachttopf,5340
Scherben,Tongefäß für Zimmerpflanzen,7735
Scherbenbank,Schrank für Kochutensilien,7740
Scherbenlein,kleine Blechform zum Ausstechen von Plätzchenteig,7740
Scherbock,"Vorrichtung, mit der man den Schafen bei der Schur die Füße zusammenbindet",4114
Scherenschleifer,Scherenschleifer (in Redensart),7530
Scherenschleifer,Pole (pejor),7011
Scherenschleifer,"unfreundliche, unwirsche Person",6112
Scherer,Familienname,7110
Schererei,"Beschwerlichkeit, Umstände, Verdruss",6430
Schere,Werkzeug zum Schneiden oder Scheren,7545
Schere,zwei in Winkelform miteinander verbundene Dachsparren,7721
Schermitze,"Tüte, in die man Bonbons füllt",7500
Schermitze,Tüte,7500
Scherschleifer,Scherenschleifer (in Redensart),7530
Scherzeichen,Eigentumszeichen bei Ziegen,4115
Scherzer,Familienname,7110
Scherz,erstes Stück von abgeschnittenem Brot oder Kuchen,5910
Scherzel,erstes Stück von abgeschnittenem Brot oder Kuchen,5910
Scherzlein,erstes Stück von abgeschnittenem Brot oder Kuchen,5910
Scherzlein,Rest der Kartoffel nach dem Reiben,7740
Scherzlein,erstes Stück von abgeschnittenem Brot,5910
Scherzkeks,"Mensch, der immer zum Spaßen aufgelegt ist",7220
Scheucher,Bier (Scherz),5920
Scheuer,"Stall oder Verschlag, in dem die Schafe überwintern",4114
Scheuer,"abgesonderter, zurückhaltender Mensch",7020
Scheuerbampel,schlechter Tabak,5921
Scheuerdrescher,Drescher (in Redensart),7440
Scheuere,Scheune,7410
Scheuere,"Stall oder Verschlag, in dem die Schafe überwintern",4114
Scheuerendrescher,Drescher (in Redensart),7440
Scheueretenne,"Tanzfläche, auf dem der Kirchweihtanz stattfindet",8740
Scheuerfimmel,"Putzzwang, Putzneurose",6270
Scheuerfrau,"Frau, die im Auftrag der Gemeinde die Schulräume sauber hält",7780
Scheuerhudel,Lappen zum Nassaufwischen,7780
Scheuering,Familienname,7110
Scheuerlappen,Lappen zum Nassaufwischen,7780
Scheuernbompel,schlechter Tabak,5921
Scheuerpulver,Reinigungsmittel für den Haushalt,7740
Scheuerteufel,Frau mit Putzfimmel,6130
Scheuertor,Scheunentor,7410
Scheuerviertel,Abteilung in der Scheune,7410
Scheues,"Schulkind, das sich auffallend von den anderen zurückzieht",8400
Scheuklappe,Scheuklappe (in Redensart),7403
Scheundrescher,Drescher (in Redensart),7440
Scheundrescher,"Mann, der mit dem Flegel drischt und viel essen muss",7440
Scheune,"Stall oder Verschlag, in dem die Schafe überwintern",4114
Scheunendrescher,Drescher (in Redensart),7440
Scheunenlaterne,kleine Handlaterne,7760
Scheunentor,Scheunentor (in Redensart),7410
Scheunentor,Scheunentor,7410
Scheunenpferch,"Stall oder Verschlag, in dem die Schafe überwintern",4114
Scheunenviertel,Aufbewahrungsort für Kartoffeln und Rüben,7720
Scheurendrescher,Drescher (in Redensart),7440
Scheuring,Familienname,7110
Scheusal,"Schreckgestalt, Vogelscheuche",7350
Scheusal,Schreckgestalt,7350
Scheusal,"ständig schimpfende, keifende Frau",6131
Schicht,Schicht,9320
Schicht,Schimmel auf Flüssigkeiten,5920
Schichtl,Name eines Schaustellers am Oktoberfest (in Redensart),9314
Schick,Familienname,7110
Schickse,"junge Frau, Mädchen, die bzw. das sexuell sehr aktiv ist und wechselnde Partner hat (pejor)",6136
Schickse,"Frau (pejor): Mädchen, das mit einem Amerikaner befreundet ist",6136
Schickse,Frau (pejor),6130
Schickse,"blasse, aufgeputzte Frau, evtl. auch mit fahlem Make-up",6139
Schickse,"Frau (pejor): Mädchen, das die Leidenschaft der Burschen erregt",5350
Schickse,"Mädchen, das auffallend gut gekleidet ist",5840
Schickse,Frau (pejor): untreu,6136
Schickse,Mädchen,5166
Schickse,leichtlebige Frau,6130
Schicksel,Kopftuch,5936
Schickslein,"Frau (pejor): Mädchen, das die Leidenschaft der Burschen erregt",5350
Schickslein,Anrede unter Verliebten,6332
Schickslein,"Mädchen, das auffallend gut gekleidet ist",5840
Schiebe,Heureihen,7450
Schiebe,hölzerne Schneeräumschaufel,7736
Schiebedach,Glatze (Spott),5210
Schieberin,"fleißige, viel arbeitende Frau",6134
Schieberkappe,flache Schirmmütze,5936
Schieber,Trapezförmige Rück- und Vorderwand des Truhwagens,7403
Schieber,hölzerne Schneeräumschaufel,7736
Schieber,"Gerät mit langem Stiel und geradem an der unteren Kante geschärftem Metallblatt, das auch zum Schneelockern und Beseitigen verwendet wird; wird im Handel als Stoßscharre oder Rindenschäler vertrieben",7530
Schieber,eiserne Schneeräumschaufel,7736
Schieber,Heureihen,7450
Schieber,Holzsplitter,5700
Schieber,"Hut, der eine außergewöhnliche Form hat",5936
Schieber,"Stange mit Dorn an einem Ende, mit der sich Kinder durch Abstoßen mit dem Schlitten auf dem Eis vorwärts bewegen",7360
Schieber,Wehr zum Stauen von Wasser in Bächen,7900
Schieber,Anrede unter Verliebten,6332
Schieber,Hühnereinschlupf beim Hühnerstall,4240
Schieber,Kartoffelpflug mit Schleudergabeln,7404
Schieber,Mensch (pejor),6111
Schieber,"Mensch, der schnell und dennoch gut arbeitet",6114
Schieber,Schiedsrichter beim Fußball,7340
Schieber,Sense zum Getreide schneiden,7402
Schieber,"Wagenaufsatz mit Bordwänden, Bretterwagen",7403
Schieber,senkrechter Stützbalken im Dachstuhl,7720
Schieber,unehrlicher Händler,7600
Schieberlein,Kästchen mit Schiebedeckel für Stifte,8400
Schieberlein,Pulswärmer,5932
Schiebholz,"Joch der Wagenleiter, Querstabilisierung",7403
Schiebermütze,flache Schirmmütze,5936
Schiebin,"fleißige, viel arbeitende Frau",6134
Schiebkarre,"einrädrige Karre mit Leiter, Schubkarre",7403
Schiebochs,"Mensch, der ohne Rücksicht auf sein Ziel losgeht",6116
Schiebochse,"fader, träger, stumpfsinniger Mensch",6117
Schiebrecht,"fleißige, viel arbeitende Frau",6134
Schiebschüsselvoll,große Menge einer Speise,5910
Schied,Nahtstelle zwischen den beiden Betten des Ehebettes,7730
Schied,Wand zwischen den Vierteln der Tenne,7410
Schiebstecken,"Stange mit Dorn an einem Ende, mit der sich Kinder durch Abstoßen mit dem Schlitten auf dem Eis vorwärts bewegen",7360
Schieder,Feldgeschworener,8221
Schiecher,älterer Mann mit schlechter Gangart,5145
Schiecher,"Mann, der hinkt",5140
Schiecher,"Schulkind, das sich auffallend von den anderen zurückzieht",8400
Schiederer,Feldgeschworener,8221
Schiedser,Schiedsrichter beim Fußball,7340
Schiedung,Wand zwischen den Vierteln der Tenne,7410
Schiedsrichter,Schiedsrichter beim Fußball,7340
Schiefer,Holzsplitter,5700
Schiefer,Ziegel auf dem Dach,7710
Schiefer,"kleiner Splitter aus Holz, der unter die Haut eingedrungen ist",5700
Schiefer,"langer, dünner Schieferstift ohne Holzhülle",8400
Schiefer,Schiefertafel,8400
Schieferbüchse,Kästchen mit Schiebedeckel für Stifte,8400
Schiefergriffel,"langer, dünner Schieferstift ohne Holzhülle",8400
Schiefergriffel,Kästchen mit Schiebedeckel für Stifte,8400
Schieferkästel,Kästchen mit Schiebedeckel für Stifte,8400
Schieferkästlein,Kästchen mit Schiebedeckel für Stifte,8400
Schieferlappen,Lappen zum Abwischen der Schultafel,8400
Schieferkasten,Kästchen mit Schiebedeckel für Stifte,8400
Schieferschwammer,Schwamm zum Abwischen der Schultafel,8400
Schieferschwamm,Schwamm zum Abwischen der Schultafel,8400
Schieferspitzer,"Gerät, um Stifte zu spitzen",8400
Schieferstift,"langer, dünner Schieferstift ohne Holzhülle",8400
Schieferstift,"Gerät, um Stifte zu spitzen",8400
Schieferstiftspitzer,"Gerät, um Stifte zu spitzen",8400
Schiefertafelschwamm,Schwamm zum Abwischen der Schultafel,8400
Schiegel,"Person, die schielt",5120
Schiegelaffe,"Person, die schielt",5120
Schiegelauge,"Person, die schielt",5120
Schiegelaugeter,"Person, die schielt",5120
Schiegelgeier,"Person, die schielt",5120
Schiegelbock,"Person, die schielt",5120
Schiegelgeierin,"Person, die schielt",5120
Schiegelgeiß,"Person, die schielt",5120
Schiegelguck,"Person, die schielt",5120
Schiegelhannes,"Person, die schielt",5120
Schiegellenz,"Person, die schielt",5120
Schiegelliese,"Person, die schielt",5120
Schiegelmatz,"Person, die schielt",5120
Schiegelochse,"Person, die schielt",5120
Schiegelter,"Person, die schielt",5120
Schiegler,"Person, die schielt",5120
Schieglerer,"Person, die schielt",5120
Schieglerin,"Person, die schielt",5120
Schieglete(r),"Person, die schielt",5120
Schieglete,"Frau, die schielt",5160
Schiegleter,"Person, die schielt",5120
Schielauge,"Person, die schielt",5120
Schielaugeter,"Person, die schielt",5120
Schielbock,"Person, die schielt",5120
Schieler,"Person, die schielt",5120
Schieleter,"Person, die schielt",5120
Schielkatze,"Person, die schielt",5120
Schielkönig,"Person, die schielt",5120
Schielochse,"Person, die schielt",5120
Schienbein,Schienbein,5200
Schiene,"Teil des Schlittschuhs, worauf man läuft",7340
Schiene,Eisen an der Unterseite der Schlittenkufe,7405
Schiene,"schmale, vorn hochgebogene Schiene unter einem Schlitten",7405
Schiene,Dengelamboss,7530
Schiene,"Teil des Schlittens, Eisenbeschlag an den Schlittenkufen",7405
Schieß,[laut] entweichende Darmblähung,5340
Schieß,"Geringfügigkeit, Nichtigkeit",9330
Schieß,Furz (in Redensart),5340
Schieß,Leibwind (in Redensart),5340
Schieß,etwas von geringem Wert,9330
Schieß,Mensch (pejor),6111
Schieneneisen,Eisen an der Unterseite der Schlittenkufe,7405
Schieß lang,"in kurzen Abständen, häufig",9600
Schießbarthel,"Mensch, der sich übereilt und dadurch alles verkehrt macht",6114
Schießblättchen,Zündhütchen,8500
Schießbaum,Eberesche ?,3100
Schießblättlein,Zündhütchen,8500
Schießbudenfigur,"bunte Figur, die in einer Schießbude als Ziel dient",7300
Schießbudenkleidlein,"einfaches, häßliches Kleid",5934
Schießbüchse,"Blasrohr, mit dem Kinder Erbsen und dergleichen in die Luft schießen",7360
Schießer,"Kartoffel, minderwertig",3400
Schießer,"Mensch, der sich übereilt und dadurch alles verkehrt macht",6114
Schießer,"Mensch, der übereilt und unüberlegt handelt",6114
Schießgabel,Zwille,7360
Schießmucke,Leberfleck,5210
Schießpapierl,Zündhütchen,8500
Schießplättlein,Zündhütchen,8500
Schießpulver,Schießpulver (in Redensart),8500
Schießscheitel,gerade gezogener Scheitel (spöttisch),5940
Schießstand,Jägerstand,7550
Schiff,Rücken des Sensenblattes,7402
Schiffelein,Kleingebäck,5911
Schiffer,Holzsplitter,5700
Schiffergang,breitbeiniger Gang,5530
Schifferscheiße,Schifferscheiße (in Redensart),5340
Schifflein,Schifflein (in Redensart),7820
Schifflein,"in Wasser gekochte kleine Teigstückchen aus Mehl, Eiern und Milch",5911
Schifflein,"kleines, mundgerecht geschnittenes Stückchen einer Brotscheibe (Kinderwort)",5911
Schifferl,kleine Blechform zum Ausstechen von Plätzchenteig,7740
Schiffshobel,Tischlerwerkzeug zur Holzbearbeitung,7520
Schiffursel,"Frau, pejor",6130
Schiffwürfel,Duftwürfel für Urinal,7780
Schilcher,"Person, die schielt",5120
Schilchler,"Person, die schielt",5120
Schild,Schirm der Kappe,5936
Schild,Trapezförmige Rück- und Vorderwand des Truhwagens,7403
Schild,Etikett auf der Bierflasche,5920
Schild,Schutzwaffe (in Redensart),8500
Schildchen,Etikett auf der Bierflasche,5920
Schildelkappe,flache Schirmmütze,5936
Schildkappe,flache Schirmmütze,5936
Schildkappe,Kappe mit Schirm,5936
Schildkappe,Schirm der Kappe,5936
Schildlein,Etikett auf der Bierflasche,5920
Schildlein,"Signalscheibe, mit dem die Zugaufsicht die Abfahrt eines Zuges anzeigt",7830
Schildlein,"sehr kleiner, am Hang gelegener Acker",7440
Schildmütze,flache Schirmmütze,5936
Schildmütze,Mütze mit Schirm,5936
Schiller,Familienname,7110
Schilling,wertlose Münze,7610
Schimmelbrühe,Schimmel auf Flüssigkeiten,5920
Schimmeldeckel,Schimmel auf Flüssigkeiten,5920
Schimmel,Schimmel auf Flüssigkeiten,5920
Schimmel,Familienname,7110
Schimmel,Anrede unter Verliebten,6332
Schimmelein,Maß für Flüssigkeit,9350
Schimmelhaut,Schimmel auf Flüssigkeiten,5910
Schimmelkruste,Schimmel auf Flüssigkeiten,5920
Schimmelmoder,Schimmel auf Flüssigkeiten,5920
Schimmelreiten,ein Kind auf den Schultern umhertragen,7360
Schimmer,Familienname,7110
Schimpfbold,"Person, die streitet",6112
Schimpfbär,"Mann, dessen Frau ihm durch schimpfen zusetzt",6120
Schimpfdorle,"ständig schimpfende, keifende Frau",6131
Schimpfe,"Tadel, Rüge",6333
Schimpfe,Zurechtweisung,6333
Schimpfe,"Zurechtweisung, Beschimpfung",6333
Schimpfe,"ständig schimpfende, keifende Frau",6131
Schimpfer,"Person, die dauernd schimpft",6110
Schimpfer,"Person, die (unentwegt) schimpft",6110
Schimpfer,"Person, die allein vor sich hin schimpft",6110
Schimpfer,Schimpfen,6333
Schimpfer,"Zurechtweisung, Beschimpfung",6333
Schimpferei,"Ausdruck des Unwillens, Ärgers mit heftigen Worten",6333
Schimpferei,lautstarkes Schimpfen,6333
Schimpferin,"ständig schimpfende, keifende Frau",6131
Schimpfes,"Zurechtweisung, Beschimpfung",6333
Schimpfes,Zurechtweisung,6333
Schimpfkanone,"Person, die dauernd schimpft",6110
Schimpfkanone,"ständig schimpfende, keifende Frau",6131
Schimpfliese,"ständig schimpfende, keifende Frau",6131
Schimpfluder,"ständig schimpfende, keifende Frau",6131
Schimpfname,verächtlicher Übername,1300
Schindaas,streitsüchtige Person,6112
Schindaas,"Lebewesen, Tier (pejor)",4000
Schindaas,unartiges Kind,6116
Schindaas,"Frau (pejor): Mädchen, das die Leidenschaft der Burschen erregt",5350
Schindaas,Mädchen (pejor),5166
Schindaas,"ständig schimpfende, keifende Frau",6131
Schindaas,Frau (pejor),6131
Schindaas,Kind (pejor),6116
Schindaas,Mensch (pejor),6111
Schindaas,"Mädchen, Schülerin (pejor)",6131
Schindaas,"freches Mädchen, das den Unterricht stört",6136
Schindaas,"Mädchen, pejor",5840
Schimpfnamen,Beleidigung,6333
Schimpfnamen,Beschimpfung,6333
Schindas,"ein langsamer, unbeholfener, ewig unentschlossener Mensch",5120
Schindel,Rinde die beim Brettersägen entfernt wird,3010
