lemma;bedeutung;sachgruppe
Meerrettich-blatt;Blatt des Meerrettichs;3400
Meerrettich-brei;Brei aus Eiern mit Meerrettich;5911
Meerrettich-gesicht;strenges, bitteres Gesicht;5210
Meerrettich-klauer;Schimpfw;6111
Meerrettich-soße;wie schd » Meerrettichsoße;5911
Meerrettich-stange, -stengel;die Wurzelfrucht des Meerrettichs;3400
Meerrettich-wurzel;die Wurzelfrucht des Meerrettichs;3400
Meerschaum-kopf;Tabakspfeifenkopf aus Meerschaum;5921
Meer-schweinchen, -schweinel;wie schd »Meerschweinchen;4120
Meer-schweinchen, -schweinel;Scheltwort zu Kindern, die sich besudelt haben;6111
Meer-schweinchen, -schweinel;schmutzige Frau;6134
Meer-spinne;FlN;8140
Meer-traube;Bärentraube (Uva ursi mill.);3500
Meer-weibel;der mit weit ausgestreckten Beinen über das Wasser gleitende Wasserläufer;4700
Meer-wiesen;FlN;8140
Meer-woog;FlN;8140
Meer-wunder;großes Ereignis, ungewöhnliche Begebenheit;9800
Meer-zwiebel;Urginea maritima (als Aufschlag zur Behandlung von Geschwüren);3700
Meer-zwiebel;Dachwurz (Sempervivum tectorum);3500
Meggerle;kleine Münze;7610
Megro;ein Hundename;4117
Mehl;wie schd »Mehl;5910
Mehlapfel;eine Apfelsorte;3120
Mehl-beere;Frucht des Weißdorns (Crataegus oxyacantha);3220
Mehl-beere;Frucht der Heckenrose;3220
Mehl-beere;Vogelbeere (Sorbus aucuparia);3110
Mehl-beere;Vogelmiere (Stellaria media);3500
Mehl-beere;Maulbeere (Morus nigra);3210
Mehl-birne;eine Birnensorte;3120
Mehl-bock;minderwertiger Klicker;7370
Mehl-bohrer;fiktiver Gegenstand, den man am 1. April von Einfältigen holen läßt;7220
Mehl-brei;wie schd »Mehlbrei;5911
Mehl-brenne;Mehlschwitze für Soßen und Suppen;5910
Mehl-butzen;Mehlklümpchen in Soßen, Speisen;5910
Mehl-dieb;Uzname für den Müller;7580
mehlen;wiederkäuen;4111
Mehl-faß;Gefäß für Mehl;7735
Mehl-fisch;Silberfischchen (Lepisma saccharina);4700
Mehl-frau;"Schwatzbase; Frau, die Schlechtes über andere redet";6135
Mehl-fuhre;wie schd »Mehlfuhre;7820
Mehl-gasse;FlN;8140
Mehl-hafen;Aufbewahrungsgefäß für Mehl;7735
mehlig;mit Mehl behaftet, bestäubt;9230
mehlig;morsch, teigig (vom Obst, insbes. von Birnen);3120
mehlig;bröckelig, leicht zerfallend (von gekochten Kartoffeln);5910
mehlig;locker (vom Boden);2700
Mehlingen;Ort im Kr. KL;8130
Mehl-käfer;kleiner schwarzer Käfer, den man im Mehl finden kann (Tenebrio molitor);4700
Mehl-käfer;Maikäfer;4700
Mehl-kammer;Raum, in dem Mehl aufbewahrt wird;7720
Mehl-kasten;Kiste (auf dem Speicher), in der Mehl aufbewahrt wird;7735
Mehl-kasten;(W) Eierbovist;3510
Mehl-käthel;/Wassergeist, der nachts an einer Quelle sein Wesen treibt/;8810
Mehl-kiste;Mehlkasten;7735
Mehl-klicker;eine Klickerart;7370
Mehl-kloß;aus Mehlteig bereiteter Kloß;5911
Mehl-knödel;aus Mehlteig bereiteter Kloß;5911
Mehl-knopf;aus Mehlteig bereiteter Kloß;5911
Mehl-korb;länglich ovaler Korb mit zwei Handgriffen für Schrot, Kleie;7580
Mehl-kraut;Spierstaude;3800
Mehl-loch;FlN;8140
Mehl-pappe, -papp;aus Mehl und Wasser selbstgemachter Kleister;7500
Mehl-pfann(en)kuchen;Pfannkuchen aus Mehlteig (Mehl, Eier, Milch, Wasser);5911
Mehl-ribbel;Streusel aus Mehlteig, in Wasser oder Milch gekocht als Suppeneinlage;5910
Mehl-sack;wie schd »Mehlsack;7740
Mehl-saufen;Trank mit beigemischtem Mehl für Haustiere;7450
Mehl-schwitze;wie schd »Mehlschwitze;5910
Mehl-sieb;wie schd »Mehlsieb;7736
Mehl-soße;wie schd »Mehlsoße;5911
Mehl-spatz;aus Mehlteig bereiteter Kloß;5911
Mehl-speise;wie schd »Mehlspeise;5911
Mehl-ständer;Gefäß für Mehl;7735
Mehl-staub;wie schd »Mehlstaub;7560
Mehl-stube;Vorratsraum für Mehl im Bauernhaus;7720
Mehl-suppe;wie schd »Mehlsuppe;5911
Mehl-tag;Tag, an dem Mehlspeisen gegessen werden;9600
Mehl-tau;durch Pilzbefall hervorgerufene Pflanzenkrankheit...;3020
Mehl-tau;starker Blattlausbefall an Pflanzen;3020
Mehl-tau;Honigtau, Pollenstaub, der von den Bienen eingetragen wird;7460
Mehl-tau;feiner Dunst in der Luft;2300
mehl-tauig;mit der durch Pilzbefall hervorgerufenen Pflanzenkrankheit...befallen;3020
Mehltau-kraut;mit der durch Pilzbefall hervorgerufenen Pflanzenkrankheit...befallenes Kraut;3400
Mehltau-roße;mit Pollen gefüllte Waben;7460
Mehl-teig;wie schd »Mehlteig;7560
Mehl-tränke;Trank mit beigemischtem Mehl für Haustiere;7450
Mehl-tüpfen;Aufbewahrungsgefäß für Mehl;7735
Mehl-tüte;Tüte für Mehl;7740
Mehl-waffel;ein herzförmiges Gebäck;5911
Mehl-wanne;Mehlkorb;7735
Mehl-wiebel;Larve des Mehlkäfers (Tenebrio molitor);4700
Mehl-woog;FlN;8140
Mehl-wurm;Larve des Mehlkäfers (Tenebrio molitor);4700
Mehl-wurm;Scherzname für den Müller;7580
mehnzeln;nach mehr schmecken;5440
mehr, meh;in höherem Grade, in größerer Menge, Zahl;9400
mehr, meh;in stärkerem Maße, eher;9400
mehr, meh;(Verb.) in Verbindung mit einer Negation = nicht, nichts, nicht(s) weiter;9400
mehren-teils;zum größeren Teil, meistens;9400
Mehr-heit;wie schd »Mehrheit;9400
mehrsten-teils;zum größten Teil, meistens;9400
Mehr-zahl;wie schd »Mehrzahl;9400
mehrzeln;nach mehr schmecken;5440
meiden;wie schd »meiden;9311
meiden;entbehren, missen;9400
Meidung;das Meiden eines aus der Kichengemeinde ausgeschlossenen Mitglieds;9311
Meidung;Beschlagnahme;8300
Meier;grundherrlicher Verwalter eines Hofes, ...Amtsträger, Aufsichtsbeamter;8220
Meier;Bürgermeister;8210
Meier;bekannter Familienname;7110
Meier;(sch) (Verb.) Tante Meier = Bez. für den Abort;7720
Meierei;herrschaftliches Gut;7410
Meile;altes Längenmaß (von den Gewährsleuten angegebene Länge: 7, 5 bzw. 10 km...);9340
meilen-lang;sehr lang;9211
Meilen-schritt;großer, langer Schritt;5530
Meilen-stein;wie schd »Meilenstein;8221
Meilen-stiefel;allzu große Schuhe;5937
meilen-weit;sehr weit;9211
Meiler;Kohlenmeiler;7550
Meimel-arsch;wer undeutlich spricht, vor sich hin brummt;5360
Meimeler;wer undeutlich spricht, vor sich hin brummt;5360
meimeln;leise, undeutlich sprechen, sich etwas in den Bart brummen;5360
Meimel-sack;wer undeutlich spricht, vor sich hin brummt;5360
mein;attr;9312
mein;präd;8330
mein;subst, bes. zur Bez. der/des Geliebten, des Ehegatten;7321
mein;/im Ausruf mein Gott! u.ä./;1230
mein;in Beteuerungsformeln und Ausrufen der Verwunderung;1230
mein;(Verb.) meinetwegen;6440
Mein-dein;nachlässiger, träger Mensch;6114
mein-eckig;halsstarrig, widerspenstig;6405
Mein-eid;wie schd »Meineid;8300
mein-eidig;wie schd »meineidig;8300
mein-eidig;sehr brav;6280
meinen;vermuten, annehmen, denken, der Meinung sein;6250
meinen;beabsichtigen, gesonnen sein;6210
meinen;prahlen, eingebildet sein;6290
meinet-wegen;wie schd »meinetwegen;6440
Meinung;wie schd »Meinung;6260
Meinung;Absicht, Vorhaben;6420
Meise;Meise (Parus), insbes. Kohlmeise (Parus maior);4210
Meise;Zaunkönig;4210
Meise;/(Verb.) von einem Mensch, der leicht in Erregung gerät/;6110
Meise;Neckn;8150
Meisen-äcker;FlN;8140
Meisen-bach;FlN;8140
Meisen-berg;FlN;8140
Meisen-brunnen;FlN;8140
Meisen-heim;die Stadt Meisenheim am Glan;8130
Meisen-käfig;kleiner Vogelkäfig;7450
Meisen-kar;"aus Holunderstäben...selbstgebauter...Kasten...zum...Vogelfang; Vogelkäfig";7550
Meisen-kar;Nistkasten, -höhle für Meisen;4210
Meisen-kar;Starenkasten;4210
Meisen-kar;enger Raum, beengte Wohnung;7700
Meisen-kar;kleines, baufälliges Haus;7710
Meisen-kar;kleines, winziges Anwesen;7710
Meisen-kar;FlN;8140
Meisen-kasten;"aus Holunderstäben...selbstgebauter Kasten...zum ...Vogelfang; Vogelkäfig";7550
Meisen-kasten;Nistkasten, -höhle für Meisen;4210
Meisen-nuß;Nuß mit dünnen Stellen in der Schale, die von Meisen aufgepickt werden kann;3120
Meisen-tal;FlN;8140
Meißel;wie schd »Meißel;7530
Meißel;Wunde, die mit Verband behandelt werden muß (?);5700
meißeln;wie schd »meißeln;7530
meißeln;Wunden verbinden;5700
Meißel-wunde;Wunde, die mit Wundverband behandelt werden muß;5700
meistens;wie schd »meistens;9400
meisten-teils;wie schd »meistenteils;9400
Meister;Handwerksmeister;7500
Meister;"Mensch, der in seinem Fach Hervorragendes leistet; Könner";6118
Meister;Aufseher der Arbeitsleute;7500
Meister;Anrede des Herrn durch das Gesinde;7351
Meister;Scharfrichter;8300
Meister;(Verb.) Hase;4130
Meister-brief;wie schd »Meisterbrief;7500
Meisterin, Meistersin;Frau eines Meisters, Vorgesetzten;7010
Meisterin, Meistersin;Vorsteherin eines Konvents;8870
Meister-knecht;höher gestellter Knecht, Oberknecht;7401
Meisterleins;Fußballspiel auf ein Tor;7360
meister-los;ungezogen, frech, widerspenstig;7020
meistern;einer Aufgabe gewachsen sein, etwas bewältigen;6430
meistern;sich beherrschen;6420
meistern;miteinander ringen, raufen (um seine Kräfte zu messen);7340
meistern;um etwas ringen, hinter etwas her sein;6420
Meister-prüfung;wie schd »Meisterprüfung;7500
Meister-stück;wie schd »Meisterstück;7500
Melak;Schimpfwort für einen grobschlächtigen Menschen;6111
Melak;gesundes, rundes Kind;5830
Melak;Hundename, bes. für größere Hunde (Metzgerhunde, Doggen, Bernhardiner);6117
Melak;Pferdename;4112
Melasse;Rückstände bei der Zuckergewinnung aus Zuckerrüben (als Kraftfutter...);7450
Melassig, Melasses;Zuckersirup, von Heuschrecken ausgeschiedener Saft;5910
Melassig-brot;Brot, mit Zuckersirup belegt;5910
Melassig-krug;Krug für Zuckersirup;7735
Melassig-kuchen;mit Zuckersirup zubereiteter Kuchen;5911
Melassig-ribbelkuchen;mit Zuckersirup zubereiteter Kuchen;5911
Melben;lockere Erde;2700
Melchior;Name eines der Hl. Drei Könige;8860
Melchior;männlicher Vorname;7110
Melde, Meld, Melden;Gartenmelde (Atriplex hortense), eine Gemüsepflanze;3400
Melde, Meld, Melden;die Unkrautpflanze Atriplex...sowie andere Gänsefußarten (Chenopodium);3900
melden;von etwas berichten, über jemanden etwas mitteilen, anzeigen;7200
melden;sich zu einer Arbeit, zum Militär, im Einwohnermeldeamt melden;8220
melden;den Finger strecken, um im Unterricht aufgerufen zu werden;8400
melden;Lebensäußerungen von sich geben;5560
melden;den Tod ankündigen;5870
Melden-fresser;Neckn;8150
Melden-gemüse;Gemüse aus Gartenmelde (Atriplex hortense);5911
Melden-kraut;Gartenmelde (Atriplex hortense), eine Gemüsepflanze;3400
Melden-pänze;Neckn;8150
Meldung;wie schd »Meldung;7200
melieren;(Verschiedenfarbiges) mischen;9231
Melk-eimer;Gefäß, in das die Milch gemolken wird;7455
melken;ein Haustier melken;7455
melken;das Letzte aus einem herausholen, jemanden ausbeuten;6560
melken;Milch geben;7455
Melker;Person, die melkt;7455
Melkerei;wie schd »Melkerei;7455
Melkerei;FlN;8140
Melkerin, Melkersin;Magd, die das Vieh melkt;7455
Melker-magd;Magd, die das Vieh melkt;7455
Melk-kübel;...eimerähnliches Gefäß aus Holzdauben mit einer Habe, in das gemolken wird;7455
Melk-kuh;milchende Kuh;7455
Melk-kuh;Person, die sich ausbeuten, ausnehmen läßt;6110
Melk-magd;Magd, die das Vieh melkt;7455
Melk-maschine;wie schd »Melkmaschine;7455
Melk-schemel;drei- oder vierbeiniger Schemel, der beim Melken benutzt wird;7455
Melk-stuhl;drei- oder vierbeiniger Schemel, der beim Melken benutzt wird;7455
Melk-zuber;...eimerähnliches Gefäß aus Holzdauben mit einer Habe, in das gemolken wird;7455
Melm;FlN;8140
Melodie;wie schd »Melodie;8700
Melone;die Pflanze Cucumis melo und ihre Frucht;3400
Melone;Kopf;5200
Melone;runder steifer Hut;5936
Melonen-birne;eine Birnensorte;3120
Memme;Feigling;6110
Menage;Verpflegung beim Militär;8500
Menage;Essen, Mahlzeit;5910
Menagerie;Sammlung verschiedener (seltener, fremder) Tiere, Tierschau;7300
Menagerie;(RA) Ansammlung unterschiedlicher Menschen, zusammengewürfelter Haufen;7010
Menagerie;(verächtl) Mund;5200
menagieren;füttern, essen;5910
menagieren;sparen, haushalten;7600
menagieren;sich mäßigen, etwas schonen;6420
mendle;/Reimwort im Abzählreim/;1210
mene;Reimwort in verschiedenen Abzählreimen;1210
Menge;wie schd »Menge;9400
mengelieren;gemischt (nur im Part.);9312
mengen;durcheinandermischen;9312
mengen;den Stall ausmisten, reinigen;7450
Mengen;der Ort Bliesmengen im Kr. IB;8130
Mengenke, Mengenkes;komisch-unverständliches Tun, unnötige Umstände, Aufhebens, Ausflüchte;7020
Meng-futter;Mischfutter für das Rindvieh;7450
Meng-getreide;Roggen und Weizen gemischt;3300
menken;im Lande bettelnd herumziehen;6415
Mennonist, Mennonit;/Angehöriger einer freireligiösen Gemeinschaft mit Erwachsenentaufe/;8820
mennonistisch;zur Gemeinschaft der Mennoniten gehörend;8820
Mensch;wie schd »Mensch;9000
Mensch;Mädchen, Frau (ohne negative Nebenbedeutung);6130
Mensch;übelbeleumundete, liederliche, verkommene, schlechte weibliche Person;6136
Mensch;Geliebte, Schatz, Braut;6332
Mensch;Kreuz- oder Schippendame (beim Kartenspiel);7380
menscheln;mit menschlicher Unvollkommenheit zugehen;6560
Menschen-blut;wie schd »Menschenblut;5320
Menschen-doktor;Arzt;5700
Menschen-dreck;Menschenkot;5340
Menschen-fleisch;wie schd »Menschenfleisch;5200
Menschen-fresser;wie schd »Menschenfresser;6112
Menschen-fresser;Bez. für best. Raupen, Insekten;4700
Menschen-gedenken;wie schd »Menschengedenken;6230
Menschen-gerippe;Knochengerüst des Menschen;5300
Menschen-gesicht;Stiefmütterchen (Viola tricolor);3800
Menschen-gewimmel;wie schd »Menschengewimmel;5000
Menschen-hand;wie schd »Menschenhand;5200
Menschen-haut;wie schd »Menschenhaut;5300
Menschen-haut;durchsichtiges Papier, Gelatinefolie;7500
Menschen-kind;Mensch;9000
Menschen-leben;wie schd »Menschenleben;5800
Menschen-leib;menschlicher Körper;5200
menschen-möglich;wie schd »menschenmöglich;6430
Menschen-quäler;Menschenschinder;6112
Menschen-seele;(W) keine Menschenseele = überhaupt niemand;9000
Menschen-spiel;Gewimmel von Menschen, Menschenmenge;5000
Menschen-versteckler;(sch) Totengräber;5870
Mensch-heit;wie schd »Menschheit;9000
menschig;mit einem Mädchen befreundet sein (von Burschen);7321
menschlich;wie schd »menschlich;9000
Mentor;häufiger Name für männliche Hunde;4117
Mentor;Schimpfw;6111
Menü;Speisenfolge;5910
Menuett;veralteter Tanz;8740
Meramme;Betrüger;6540
merci;Dankesformel;6410
Mergel;wie schd »Mergel;2900
Mergel-gewanne;FlN;8140
mergeln;jemanden peinigen, quälen;6333
mergeln;sich mit einer Krankheit, dem Tode herumquälen, dahinsiechen;5700
mergeln;aussaugen (bes. den Boden);2700
mergeln;Fasern lassen (von Textilien);5930
Merino;feiner, gediegener Wollstoff;5931
Merino;schwerer Stoff;5931
merinoen;aus Merinowolle;5931
Merk-buch;Notizbuch;8400
merken;wahrnehmen, bemerken;6210
merken;im Gedächtnis behalten, einprägen;6230
merkieren;merken;6230
merklich;wie schd »merklich;9400
Merk-mal;Muttermal;5210
Merks;Gedächtnis;6230
merk-sam;aufmerksam;6210
Merks-heim;(RA) fiktiver ON;8130
merk-würdig;bemerkenswert, eigenartig;9240
Merle;Amsel (Turdus merula);4210
Merle;kleines Kind, das immer getragen sein will;5830
Merle;Mädchen in zerrissener Kleidung;5840
Merle;alte Frau, die noch einmal heiratet oder sich jugendlich putzt;5165
Merle;schlechte Frau;6132
Merlen-bach;FlN;8140
Mermit;eiserner Kochtopf;7735
Mermit;Fleischtopf;7735
Mermit;gußeiserne Bratpfanne;7735
Mermit-schüssel;große, blecherne Teigschüssel;7735
Mersch;FlN;8140
Mersch-bach;FlN;8140
Mersch-born;FlN;8140
Mersch-wiese;FlN;8140
Mertes-heim;Ort im Kr. FR;8130
Merz;(RA) Personenname?;7110
merzig;brünstig (von der Katze);4116
meschugge;verrückt, nicht recht bei Verstand;6270
meschugge;sterbenskrank;5700
meschulmen;bezahlen;7620
Meß;Hohlmaß (bes. für Getreide, Nüsse);9350
Meß;Lademenge eines Schubkarrens;7800
Meß;kleinstes Getreidehohlmaß;9350
Meß;Hafermaß für Pferde;9350
Meß;(großer) Kopf;5210
Meß;Messer;7736
Meß;Messing;7530
Meß-band;Bandmaß;9340
Meß-bube;Ministrant;8870
Meß-buch;Missale in der katholischen Kirche;8830
Meß-diener;Ministrant;8870
Messe;Eucharistiefeier in der katholischen Kirche;8840
Messe;Markt, Jahrmarkt (bes. an größeren Orten);7600
Messe;Speiseraum;7720
Meß-eimer;Eimer zum Messen der Milch;7455
Messel-hut;(W) kleiner Hut;5936
messen;wie schd »messen;9330
Messer;wie schd »Messer;7736
Messer-blume;Schwertlilie;3800
Messer-gefach;Abteilung für Messer in der Besteckschublade;7730
Messer-griff;wie schd »Messergriff;7736
Messer-haupt;Griff des Rasiermessers;5940
Messer-held;Neckn;8150
Messer-klinge;wie schd »Messerklinge;7736
Messer-kolben;Messergriff;7736
Messer-rücken;wie schd »Messerrücken;7736
Messer-scheide;wie schd »Messerscheide;7736
Messer-schmied;wie schd »Messerschmied;7530
Messer-spitze, -spitzen;wie schd »Messerspitze;7736
Messer-stecher;wer bei Auseinandersetzungen schnell das Messer zieht;8310
Messer-stecher;Neckn;8150
Messer-stechleins;ein Kinderspiel...;7360
Messer-stich;wie schd »Messerstich;5700
Messer-stiel;wie schd »Messerstiel;7736
Messer-wunde;von einem Messer herrührende Wunde;5700
Messer-zücken;das Ziehen des Messers gegen jemanden;8310
Meß-gerte;eine Maßgröße;9340
Meß-gewand;wie schd »Meßgewand;8830
Meß-hemd;weißes Übergewand der katholischen Geistlichen beim Hochamt;8830
Meß-holz;Markiergerät im Tabakbau;7490
Messing;wie schd »Messing;7530
messingen, messen;aus Messing;7530
Meß-korb;Korb zum Abmessen (bei Marktleuten);9350
Meß-latte;die Meßlatte des Maurers;7510
Meß-morgen;FlN;8140
Meß-opfer;wie schd »Meßopfer;8840
Meß-rute;eine Maßgröße;9340
Meß-schritt;Schritt zum Messen einer Entfernung durch Abschreiten;9340
Meß-stecken;Markiergerät im Tabakbau;7490
Meß-wein;Wein, der bei der Eucharisitiefeier in der katholischen Kirche gebraucht wird;8830
Meß-zeit;Zeitpunkt, an dem die Messe gefeiert wird;9600
Mesumme(s);(viel) Geld, Reichtum;8330
Met;selbstgebrautes Getränk aus Wasser, Honig und unvergorenem Bier;5920
Met;Nahrungsmittel für einen Imbiß;5910
Meta;Katzenname;4116
Metall;wie schd »Metall;2900
Metall-dreher;Handwerker, der an der Drehbank Metall bearbeitet;7530
Meter;Längenmaß;9340
Meter;Raummaß für Holz, Sand, Erde usw.;9350
Meter;Meterstab, Maßstab;9340
meter-hoch;wie schd »meterhoch;9213
Meter-maß;wie schd »Metermaß;9340
metern;mit großen, ausgreifenden Schritten gehen;5530
Meter-säckel;Tasche in der Arbeitshose zur Aufnahme des Metermaßes;7500
Meter-schritt;Schritt von einem Meter Länge, großer Schritt;5530
Meter-welle;Bund (Reisig, Holz) von 1 m Länge und 1 m Umfang;7550
Methusalem;(RA) die biblische Gestalt;8820
Metjee;Beruf, Tätigkeit;7500
Mette;mitternächtlicher oder frühmorgendlicher Gottesdienst zu einem hohen Fest;8840
Mett-wurst;wie schd »Mettwurst;5911
Metz;die Stadt Metz in Lothringen;8130
Metze, Metzge, Metzig;Metzgerei, Metzgerladen;7565
Metze, Metzge, Metzig;kleine Metzgermulde;7565
Metze;Maßgefäß zum Messen von Getreide;9350
Metzel;Teile vom geschlachteten Schwein... die der Gehilfe des Metzgers bekommt;7565
Metzel-bank;Schlächterei, Schlachthaus;7565
Metzel-beil;Metzgerbeil;7565
Metzel-bursche;Metzgerbursche;7565
Metzel-essen;Schlachtfest;5910
Metzel-fest;Schlachtfest;5910
Metzel-gang;vergeblicher Gang;9900
Metzel-hafen;Kessel, in dem Fleisch und Würste beim Schlachten gekocht werden;7565
Metzel-haus;Schlachthaus;7565
Metzel-holz;Pfaffenhütchen (Evonymus europaea);3220
Metzel-kessel;Kessel, in dem Fleisch und Würste beim Schlachten gekocht werden;7565
Metzel-laden;Metzgerei;7565
Metzel-messer;Schlachtmesser;7565
Metzel-messer;Küchenmesser;7736
Metzel-mulde;Holztrog, in den das geschlachtete Schwein zum Brühen gelegt wird;7565
metzeln;ein Tier schlachten;7565
metzeln;eine Schnur oder ähnliches durchreiben;9130
metzeln;(RA) etwas bewerkstelligen;6430
metzeln;(RA) hindern;6460
Metzel-sau;Schwein, das geschlachtet wird;4113
Metzel-strauch;Pfaffenhütchen (Evonymus europaea);3220
Metzel-suppe;Suppe aus der Brühe, in der am Schlachttage Wurst und Fleisch gekocht werden;5911
Metzel-suppe;Wurst- oder Fleischgeschenk am Schlachttag;5910
Metzel-suppe;Schlachtfest (nach der dabei verzehrten Hauptmahlzeit);5910
Metzel-tag;Schlachtfest;5910
Metzel-vieh;Schlachtvieh;7565
metzen;schlachten;7565
metzen;Schlachtfest;5910
Metzer;Metzger;7565
Metzer;Name einer Mirabellensorte;3120
Metzgel-bursche;Metzgerbursche;7565
metzgen;schlachten;7565
Metzger;wie schd »Metzger;7565
Metzger-arm;dicker, kräftiger Arm;5210
Metzger-axt;Axt zum Töten des Schlachtviehs;7565
Metzger-beil, Metzgers-;Beil zum Zerlegen des Schlachtviehs, zum Durchhauen von Knochen;7565
